"","province_code","house_cat","year","month","n","median","mean","stand_dev","variance","IQR","q25","q75","median_scaled","date"
"449","jakarta-dki","B",2016,1,3427,8928571.42857143,8877791.02934817,3441605.63230698,11844649328327.1,5599629.28637628,5846153.84615385,11445783.1325301,100,Jan 2016
"450","jakarta-dki","B",2016,2,4929,9250000,9048363.9038927,3452275.60252864,11918206835814.5,5316239.31623932,6222222.22222222,11538461.5384615,103.6,Feb 2016
"451","jakarta-dki","B",2016,3,3880,9062500,8891821.41191444,3265463.68050466,10663253048695.1,5178571.42857143,6250000,11428571.4285714,101.5,Mar 2016
"452","jakarta-dki","B",2016,4,4899,9846153.84615385,9396745.03657914,3169032.69631878,10042768230337.5,4900000,7100000,1.2e+07,110.276923076923,Apr 2016
"453","jakarta-dki","B",2016,5,5215,9916666.66666667,9474622.27984365,3242021.99643176,10510706625347.4,5e+06,7e+06,1.2e+07,111.066666666667,May 2016
"454","jakarta-dki","B",2016,6,3430,1e+07,9608131.02642235,3217301.0528711,10351026064805.5,4777777.77777778,7222222.22222222,1.2e+07,112,Jun 2016
"455","jakarta-dki","B",2016,7,2733,9736842.10526316,9364535.41133587,3243015.92041936,10517152260093.4,5000862.06896552,6750000,11750862.0689655,109.052631578947,Jul 2016
"456","jakarta-dki","B",2016,8,5775,1e+07,9626996.86511203,3069587.59817815,9422368022889.12,4471830.98591549,7500000,11971830.9859155,112,Aug 2016
"457","jakarta-dki","B",2016,9,4427,9857142.85714286,9586803.27288059,3175494.84361023,10083767501795.2,4375000,7500000,11875000,110.4,Sep 2016
"458","jakarta-dki","B",2016,10,5252,9500000,9472482.56797169,3158535.352127,9976345570636.01,4777777.77777778,7222222.22222222,1.2e+07,106.4,Oct 2016
"459","jakarta-dki","B",2016,11,4225,9117647.05882353,9108822.87063799,3182545.27119068,10128594403178.2,4952380.95238095,6714285.71428571,11666666.6666667,102.117647058824,Nov 2016
"460","jakarta-dki","B",2016,12,3009,9298245.61403509,9098671.16963523,3336518.36411166,11132354794054.4,5083333.33333333,6500000,11583333.3333333,104.140350877193,Dec 2016
"461","jakarta-dki","B",2017,1,3925,9642857.14285714,9248673.10925137,3404957.5998866,11593736257025.5,5375000,6500000,11875000,108,Jan 2017
"462","jakarta-dki","B",2017,2,2551,9500000,9277860.5886646,3353418.17053964,11245413426505.4,5162461.11425339,6600000,11762461.1142534,106.4,Feb 2017
"463","jakarta-dki","B",2017,3,2523,9375000,9189326.13081606,3288592.06941797,10814837799038.8,4916666.66666667,6666666.66666667,11583333.3333333,105,Mar 2017
"464","jakarta-dki","B",2017,4,2316,9444444.44444444,9294214.50809244,3374278.6513286,11385756416811.9,5672268.90756303,6470588.23529412,12142857.1428571,105.777777777778,Apr 2017
"465","jakarta-dki","B",2017,5,2697,9943181.81818182,9456943.15253671,3472369.96140759,12057353148885.8,6e+06,6500000,12500000,111.363636363636,May 2017
"466","jakarta-dki","B",2017,6,1272,1e+07,9581638.33990348,3549116.16344891,12596225541654.3,5868986.11111111,6663888.88888889,12532875,112,Jun 2017
"467","jakarta-dki","C",2016,1,5259,9500000,9477976.58274865,2818588.16178937,7944439225779.19,3083333.33333333,7916666.66666667,1.1e+07,100,Jan 2016
"468","jakarta-dki","C",2016,2,6937,9416666.66666667,9480599.74091048,2953238.63023756,8721618407127.42,3585858.58585859,7777777.77777778,11363636.3636364,99.1228070175439,Feb 2016
"469","jakarta-dki","C",2016,3,6894,9428571.42857143,9641994.01017051,2772206.0881898,7685126595396.6,3193277.31092437,8235294.11764706,11428571.4285714,99.2481203007519,Mar 2016
"470","jakarta-dki","C",2016,4,7468,9375000,9726065.35132781,2767014.81386985,7656370980175.19,3575757.57575758,8090909.09090909,11666666.6666667,98.6842105263158,Apr 2016
"471","jakarta-dki","C",2016,5,7296,9444444.44444444,9562995.28128636,2904613.75922336,8436781090269.64,3822443.18181818,7727272.72727273,11549715.9090909,99.4152046783626,May 2016
"472","jakarta-dki","C",2016,6,4630,9615384.61538462,9668513.5273892,2737163.2410996,7492062608426.84,3538461.53846154,8e+06,11538461.5384615,101.214574898785,Jun 2016
"473","jakarta-dki","C",2016,7,3939,9677419.35483871,9745308.32837305,2774943.77498322,7700312954318.15,3562500,8e+06,11562500,101.867572156197,Jul 2016
"474","jakarta-dki","C",2016,8,9093,9444444.44444444,9643230.56048551,2527777.35145443,6389658338525.96,2634408.60215054,8333333.33333333,10967741.9354839,99.4152046783626,Aug 2016
"475","jakarta-dki","C",2016,9,8962,9444444.44444444,9671545.72573287,2248550.50061901,5055979353834.01,2125000,8500000,10625000,99.4152046783626,Sep 2016
"476","jakarta-dki","C",2016,10,10757,9615384.61538462,9760072.81227981,2474621.04062205,6123749294689.37,2833333.33333333,8277777.77777778,11111111.1111111,101.214574898785,Oct 2016
"477","jakarta-dki","C",2016,11,8080,9554692.66358229,9689976.10561718,2587486.71480962,6695087499316.29,2986111.11111111,8125000,11111111.1111111,100.575712248235,Nov 2016
"478","jakarta-dki","C",2016,12,6088,9615384.61538462,9754773.10293871,2592337.94440973,6720216018026.47,3289720.88030059,8125000,11414720.8803006,101.214574898785,Dec 2016
"479","jakarta-dki","C",2017,1,7041,9676666.66666667,10003709.3799516,2839743.98482772,8064145899365.2,3729166.66666667,8250000,11979166.6666667,101.859649122807,Jan 2017
"480","jakarta-dki","C",2017,2,4884,9666666.66666667,9875725.30123851,2605919.20641754,6790814910375.83,3e+06,8333333.33333333,11333333.3333333,101.754385964912,Feb 2017
"481","jakarta-dki","C",2017,3,4470,9705882.35294118,9871206.08906619,2617995.7627712,6853901813887.94,3125000,8333333.33333333,11458333.3333333,102.167182662539,Mar 2017
"482","jakarta-dki","C",2017,4,4342,9583333.33333333,9612867.18928663,2571859.74433098,6614462544510.21,2875000,8125000,1.1e+07,100.877192982456,Apr 2017
"483","jakarta-dki","C",2017,5,4930,9666666.66666667,9715598.94212755,2610334.76197689,6813847569584.92,3078335.80560853,8077894.32789433,11156230.1335029,101.754385964912,May 2017
"484","jakarta-dki","C",2017,6,1883,1e+07,9949387.68466132,2915336.75881137,8499188417276.8,4046018.51851852,8e+06,12046018.5185185,105.263157894737,Jun 2017
"485","jakarta-dki","D",2016,1,1633,8369565.2173913,8436973.12063122,2162474.34415926,4676295289147.04,2092592.59259259,7407407.40740741,9500000,100,Jan 2016
"486","jakarta-dki","D",2016,2,2012,8400000,8377254.40173197,2301894.18790283,5298716852300.83,2750000,7250000,1e+07,100.363636363636,Feb 2016
"487","jakarta-dki","D",2016,3,1821,8369565.2173913,8328775.94170836,2356319.56513177,5552241893022.75,2492753.62318841,7173913.04347826,9666666.66666667,100,Mar 2016
"488","jakarta-dki","D",2016,4,2377,8260869.56521739,8620448.71665059,2326645.30632074,5413278381424.33,2500000,7500000,1e+07,98.7012987012987,Apr 2016
"489","jakarta-dki","D",2016,5,2254,8333333.33333333,8513594.7642347,2483195.09483042,6166257878989.85,3168991.75649968,6831008.24350032,1e+07,99.5670995670996,May 2016
"490","jakarta-dki","D",2016,6,1230,8400000,8633840.36987436,2586352.10915052,6689217232507.34,4133333.33333333,6666666.66666667,10800000,100.363636363636,Jun 2016
"491","jakarta-dki","D",2016,7,953,8571428.57142857,8538753.31696766,2595412.83754434,6736167797289.99,4371428.57142857,6428571.42857143,10800000,102.411873840445,Jul 2016
"492","jakarta-dki","D",2016,8,2097,8666666.66666667,8727720.99737716,2480272.26049317,6151750486171.88,3800000,7e+06,10800000,103.549783549784,Aug 2016
"493","jakarta-dki","D",2016,9,2271,8800000,9076598.68859997,2394934.65221466,5735711988378.58,3736395.80934917,7576155.46218487,11312551.271534,105.142857142857,Sep 2016
"494","jakarta-dki","D",2016,10,2310,8750000,8784532.65294491,2482956.96919828,6165075310890.31,2965621.92320315,7500000,10465621.9232031,104.545454545455,Oct 2016
"495","jakarta-dki","D",2016,11,1716,8695652.17391304,8815764.89784398,2703639.48135319,7309666445131.75,3892821.03134479,6976744.18604651,10869565.2173913,103.896103896104,Nov 2016
"496","jakarta-dki","D",2016,12,1380,8800000,8527143.03680166,2699993.66816006,7289965808104.42,4075691.01100384,6363636.36363636,10439327.3746402,105.142857142857,Dec 2016
"497","jakarta-dki","D",2017,1,1635,9333333.33333333,8947911.20191008,2729515.79817615,7450256492493.21,3619293.47826087,7180706.52173913,10800000,111.515151515152,Jan 2017
"498","jakarta-dki","D",2017,2,1116,8896499.23896499,8728679.29101821,2589477.14668066,6705391893181.4,3176282.05128205,7240384.61538462,10416666.6666667,106.295835062958,Feb 2017
"499","jakarta-dki","D",2017,3,1059,8518518.51851852,8544828.14819468,2787045.58284738,7767623080869.08,4133333.33333333,6666666.66666667,10800000,101.779701779702,Mar 2017
"500","jakarta-dki","D",2017,4,925,8800000,8827366.94739015,2707191.18185487,7328884095112.78,4527972.02797203,6818181.81818182,11346153.8461538,105.142857142857,Apr 2017
"501","jakarta-dki","D",2017,5,996,8582589.28571429,8509592.99816565,2636157.61467712,6949326969420.19,3920273.6318408,6525000,10445273.6318408,102.545222634508,May 2017
"502","jakarta-dki","D",2017,6,466,8550420.16806723,8445893.92824342,2628252.28856024,6907710092322.14,4080637.15056052,6250000,10330637.1505605,102.160864345738,Jun 2017
"503","jambi","A",2016,1,237,4111111.11111111,4207771.72132928,1769750.35717873,3132016326734.24,888888.888888889,3222222.22222222,4111111.11111111,100,Jan 2016
"504","jambi","A",2016,2,348,4166666.66666667,4458813.59228359,1850089.81370301,3422832318767.64,1267543.85964912,3399122.80701754,4666666.66666667,101.351351351351,Feb 2016
"505","jambi","A",2016,3,207,4111111.11111111,4450333.74168927,1835859.37380022,3370379640370.15,930555.555555556,3541666.66666667,4472222.22222222,100,Mar 2016
"506","jambi","A",2016,4,204,4072916.66666667,4140537.15351413,1587803.57505018,2521120192942.14,921006.944444444,3222222.22222222,4143229.16666667,99.070945945946,Apr 2016
"507","jambi","A",2016,5,235,4111111.11111111,4320007.87293257,1919477.22166274,3684392804482.13,784722.222222222,3333333.33333333,4118055.55555556,100,May 2016
"508","jambi","A",2016,6,202,3875000,4324695.96018635,1841440.67406251,3390903756091.8,1589807.85296575,3222222.22222222,4812030.07518797,94.2567567567568,Jun 2016
"509","jambi","A",2016,7,137,3854166.66666667,4519509.27742355,2063459.30450512,4257864301348.75,1843888.88888889,3236111.11111111,5080000,93.75,Jul 2016
"510","jambi","A",2016,8,232,4069444.44444444,5021665.07889624,2813324.93941018,7914797214707.32,2333331.5,3222224.05555556,5555555.55555556,98.9864864864865,Aug 2016
"511","jambi","A",2016,9,192,4111111.11111111,4400234.83848778,1923838.24361253,3701153587586.15,1111111.11111111,3333333.33333333,4444444.44444444,100,Sep 2016
"512","jambi","A",2016,10,224,3883333.33333333,4741713.23325175,2469209.18930017,6096994020524.39,2379761.9047619,3220238.0952381,5600000,94.4594594594595,Oct 2016
"513","jambi","A",2016,11,126,4166666.66666667,4724640.99035636,1888570.01038789,3566696684136.52,2208333.33333333,3270833.33333333,5479166.66666667,101.351351351351,Nov 2016
"514","jambi","A",2016,12,119,4166666.66666667,5046658.22329357,2517413.50402558,6337370750250.37,2183333.33333333,3416666.66666667,5600000,101.351351351351,Dec 2016
"515","jambi","A",2017,1,154,4166666.66666667,4733505.700381,1738370.23151665,3021931061823.26,2680555.55555556,3430555.55555556,6111111.11111111,101.351351351351,Jan 2017
"516","jambi","A",2017,2,121,4444444.44444444,5169769.32411234,2171346.39579349,4714745170525.37,2604166.66666667,3645833.33333333,6250000,108.108108108108,Feb 2017
"517","jambi","A",2017,3,149,4166666.66666667,4878758.44764837,2260251.80046741,5108738201516.15,1666666.66666667,3472222.22222222,5138888.88888889,101.351351351351,Mar 2017
"518","jambi","A",2017,4,132,4111111.11111111,4975289.00913901,2240988.85428278,5022031045019.66,1979166.66666667,3472222.22222222,5451388.88888889,100,Apr 2017
"519","jambi","A",2017,5,177,4444444.44444444,5089348.77994225,2259520.81850011,5105434329235.42,2899122.80701754,3416666.66666667,6315789.47368421,108.108108108108,May 2017
"520","jambi","A",2017,6,67,4444444.44444444,4992560.47224713,1690018.02545857,2856160926374.89,2360061.53846154,4011733.33333333,6371794.87179487,108.108108108108,Jun 2017
"521","jambi","B",2016,1,206,4696691.17647059,4919439.18406366,2053856.68766875,4218327293481.64,2234167.35880399,3491279.06976744,5725446.42857143,100,Jan 2016
"522","jambi","B",2016,2,323,5400000,5101861.44721129,2051846.13207298,4210072549702.86,2076719.57671958,3571428.57142857,5648148.14814815,114.974559686888,Feb 2016
"523","jambi","B",2016,3,218,4999999.995,4898978.19306037,1950556.79821757,3804671823072.78,2076719.57671958,3571428.57142857,5648148.14814815,106.45792552955,Mar 2016
"524","jambi","B",2016,4,202,4638344.22657952,4930659.26757406,2174423.01457157,4728115446298.52,2065476.19047619,3517857.14285714,5583333.33333333,98.7577009494818,Apr 2016
"525","jambi","B",2016,5,223,5185185.18518519,4869040.25171985,1431929.08610037,2050420907620.25,2085978.83597884,3571428.57142857,5657407.40740741,110.400811770675,May 2016
"526","jambi","B",2016,6,176,5045454.54545454,5128665.3548059,2160111.41300947,4666081316613.79,1863425.92592593,3784722.22222222,5648148.14814815,107.425724959972,Jun 2016
"527","jambi","B",2016,7,207,5583333.33333333,5290242.19867386,2074463.7266283,4303399753096.59,1683862.43386243,3964285.71428571,5648148.14814815,118.878016960209,Jul 2016
"528","jambi","B",2016,8,342,5583333.33333333,5097965.94319324,1768837.71874744,3128786875263.65,1785463.41908411,3862684.72906404,5648148.14814815,118.878016960209,Aug 2016
"529","jambi","B",2016,9,241,5441176.47058824,5098206.75353435,1906600.85020751,3635126802012,1948148.14814815,3700000,5648148.14814815,115.851272015656,Sep 2016
"530","jambi","B",2016,10,417,5583333.33333333,5200616.3515066,1884251.44677241,3550403514663.91,1759259.25925926,3888888.88888889,5648148.14814815,118.878016960209,Oct 2016
"531","jambi","B",2016,11,254,5583333.33333333,5332017.93134017,1745206.50377038,3045745740802.42,1373148.14814815,4275000,5648148.14814815,118.878016960209,Nov 2016
"532","jambi","B",2016,12,164,5583333.33333333,5319570.47971446,1832588.73959985,3358381488508.18,1750925.92592593,3897222.22222222,5648148.14814815,118.878016960209,Dec 2016
"533","jambi","B",2017,1,236,5583333.33333333,5251900.80140101,1852599.38033118,3432124464003.46,2039285.71428571,3800000,5839285.71428571,118.878016960209,Jan 2017
"534","jambi","B",2017,2,187,4818181.81818182,4835812.3880524,1713525.11735578,2936168327809.13,2148148.14814815,3500000,5648148.14814815,102.586728340153,Feb 2017
"535","jambi","B",2017,3,219,5069444.44444444,5040348.49227627,1717341.64199574,2949262315332.62,2611111.11111111,3500000,6111111.11111111,107.936507936508,Mar 2017
"536","jambi","B",2017,4,205,4814814.81481481,5082614.46240303,1913997.4779226,3663386345494.08,2611111.11111111,3500000,6111111.11111111,102.515039501341,Apr 2017
"537","jambi","B",2017,5,182,4943181.81818182,5490823.643171,2704899.26039221,7316480008870.31,2928571.42857143,3500000,6428571.42857143,105.248176481053,May 2017
"538","jambi","B",2017,6,86,4961538.46153846,5407705.63996196,2281963.24379267,5207356246020.77,2802447.55244755,3750000,6552447.55244755,105.639018515731,Jun 2017
"539","jambi","C",2016,1,94,4363636.36363636,4916706.30611259,2301047.8420697,5294821171493.61,3084935.8974359,3125000,6209935.8974359,100,Jan 2016
"540","jambi","C",2016,2,221,3782608.69565217,4586218.69186858,2152670.25018757,4633989206042.6,3305555.55555556,2944444.44444444,6250000,86.6847826086957,Feb 2016
"541","jambi","C",2016,3,120,3921568.62745098,4482329.05591008,1887712.45250844,3563458303355.44,2715563.50626118,3e+06,5715563.50626118,89.8692810457516,Mar 2016
"542","jambi","C",2016,4,108,4444444.44444444,4967464.38129762,2506834.12183892,6284217314415.89,2728304.94728305,3111111.11111111,5839416.05839416,101.851851851852,Apr 2016
"543","jambi","C",2016,5,111,4365079.36507936,5045391.05612476,2272124.91228057,5162551617006,2389450.47489824,3356818.18181818,5746268.65671642,100.033068783069,May 2016
"544","jambi","C",2016,6,70,3495907.73809524,4211633.01134804,1795269.3712434,3222992115324.66,1884683.09859155,3e+06,4884683.09859155,80.1145523313492,Jun 2016
"545","jambi","C",2016,7,75,4e+06,4488266.40102677,2390241.4051687,5713253974982.84,2060897.43589744,2939102.56410256,5e+06,91.6666666666667,Jul 2016
"546","jambi","C",2016,8,129,3981481.48148148,4724887.00413064,2376070.40007691,5645710546121.64,2351190.47619048,3273809.52380952,5625000,91.2422839506173,Aug 2016
"547","jambi","C",2016,9,104,4159292.03539823,4603687.11614643,1811142.59572152,3280237502036.88,2105092.59259259,3237500,5342592.59259259,95.3171091445428,Sep 2016
"548","jambi","C",2016,10,137,3750000,4303076.18290771,1756620.27877481,3085714803802.91,1958333.33333333,3041666.66666667,5e+06,85.9375,Oct 2016
"549","jambi","C",2016,11,102,3846288.51540616,4649620.35449163,2480344.24555829,6152107576474.13,2395833.33333333,3e+06,5395833.33333333,88.1441118113912,Nov 2016
"550","jambi","C",2016,12,69,3333333.33333333,4637182.97279313,3123548.62172482,9756555992279.04,2235772.35772358,2764227.64227642,5e+06,76.3888888888889,Dec 2016
"551","jambi","C",2017,1,111,3750000,4309415.565366,2028526.27194318,4114918835963.71,1920920.92092092,2986486.48648649,4907407.40740741,85.9375,Jan 2017
"552","jambi","C",2017,2,101,3750000,4274699.74630231,1980464.54684633,3922239821315.23,2371794.87179487,2916666.66666667,5288461.53846154,85.9375,Feb 2017
"553","jambi","C",2017,3,71,3666666.66666667,4102271.43256725,2354801.50817685,5545090142911.95,1465079.36507936,2777777.77777778,4242857.14285714,84.0277777777778,Mar 2017
"554","jambi","C",2017,4,75,4090909.09090909,4582824.01746114,2498209.04054202,6241048410245.89,2412564.1025641,2750000,5162564.1025641,93.75,Apr 2017
